,Actual,Predicted
11672,570.2,518.0911000000003
11673,822.4,794.5228999999999
11674,368.1,425.88979999999975
11675,395.7,463.1208999999998
11676,396.6,474.81790000000024
11677,518.0,460.21209999999985
11679,479.4,425.5264000000002
11680,541.9,468.9358999999998
11681,474.7,433.66219999999964
11682,425.5,533.8217
11684,469.3,441.98719999999963
11685,407.0,412.8205000000002
11686,486.4,421.8570000000002
11687,588.8,471.0834999999994
11688,409.7,434.2792999999997
11690,493.5,511.03739999999993
11691,417.7,430.6935000000001
11692,502.2,482.6149999999998
11693,413.9,466.0061000000002
11694,580.9,417.8546000000003
11695,625.5,605.4706000000001
11696,402.9,423.25739999999973
11697,602.0,458.15290000000005
11698,445.2,441.2123000000005
11699,340.7,434.0050999999998
11701,354.7,416.28540000000015
11702,379.7,474.03199999999987
11703,528.2,459.56920000000036
11704,497.7,599.6526000000001
11705,520.3,521.173
11707,564.3,460.3960999999994
11708,490.2,480.42359999999996
11709,532.3,440.49009999999987
11712,383.0,436.9685000000002
11713,461.3,480.3192999999999
11716,408.5,441.37370000000044
11718,683.8,669.0835000000004
11719,524.5,451.2201999999998
11720,439.3,434.0552
11721,446.8,572.6451
11727,765.4,677.9551000000004
11729,499.1,545.1536
11730,464.0,432.1441000000001
11731,792.1,642.8200999999999
11732,405.3,424.655
11733,535.2,423.2865999999996
11734,579.2,459.19560000000024
11735,398.7,414.2869000000002
11736,419.1,541.3667000000006
11737,531.1,440.04670000000027
11738,348.9,423.3941000000003
11739,545.8,445.9431000000001
11741,586.8,526.2978000000003
11743,533.4,547.1330000000005
11744,397.0,481.5270999999999
11745,491.6,485.3369000000001
11746,638.3,704.4621999999998
11747,344.4,452.81949999999983
11748,451.7,483.4615000000001
11749,457.6,439.0907999999995
11750,358.7,416.5468999999998
11751,407.1,423.85410000000013
11752,530.6,523.6244999999996
11755,622.6,576.7334
11756,344.6,443.14720000000005
11757,538.6,439.93680000000023
11760,521.4,435.9201000000002
11762,584.9,498.1564999999998
11764,399.0,426.87649999999985
11765,503.1,426.03620000000046
11766,358.0,431.2334999999996
11767,507.7,568.7611
11768,591.1,441.87390000000033
11769,516.4,489.6553000000001
11770,437.5,416.03660000000025
11771,495.4,441.3307000000002
11772,433.6,447.91120000000006
11773,502.1,525.3297
11776,387.6,460.2259000000001
11777,411.2,481.8872999999997
11780,399.4,439.44450000000023
11781,587.1,425.69030000000004
11782,349.3,418.59510000000034
11786,470.0,417.9023
11787,636.4,750.1391000000001
11788,527.2,449.4067999999999
11789,432.3,437.7493
11790,476.2,417.01780000000014
11791,428.1,465.3300999999999
11796,520.1,454.2211
11797,545.9,646.3275000000002
11799,530.4,445.81329999999974
11802,419.3,419.46010000000007
11804,391.3,430.14480000000026
11805,401.5,436.2711000000002
11806,428.6,430.14769999999965
11807,673.1,658.4668000000001
11809,433.5,489.0022999999999
11811,566.8,513.0215999999996
11814,563.8,504.40099999999944
11815,628.2,539.6453000000006
11816,421.8,444.3996999999997
11817,362.9,424.34000000000003
11818,426.0,431.4137999999996
11819,445.4,564.4525999999994
11820,465.8,414.3815000000002
11823,380.3,438.52970000000045
11824,417.6,450.4836999999999
11826,502.5,440.8357999999998
11827,357.3,415.70980000000037
11828,591.6,503.87409999999994
11830,478.3,420.3621000000001
11831,385.8,452.72030000000007
11833,561.1,493.6332
11834,363.4,410.18480000000045
11835,523.1,502.6513000000002
11836,523.1,509.5667999999999
11837,384.8,405.5832999999999
11838,407.8,441.4821000000001
11839,382.9,487.9989000000001
11840,728.8,576.8391999999994
11841,451.0,474.2068000000003
11842,483.0,438.16769999999997
11843,396.8,417.7777999999999
11844,460.5,490.2216999999993
11845,693.9,616.6580000000004
11846,442.8,413.38670000000053
11847,519.6,517.6251
11849,480.4,478.23569999999944
11850,537.3,504.06749999999965
11851,378.1,409.9314000000002
11852,420.2,422.1670999999999
11853,458.4,484.30050000000006
11854,568.1,431.18330000000003
11855,399.6,423.9622
11856,664.3,604.372899999998
11857,429.9,414.6125000000002
11858,393.9,429.2575000000001
11860,461.8,434.3253999999996
11861,434.3,455.1299
11862,514.2,407.2711000000002
11863,504.5,513.9446000000002
11864,422.5,435.1746999999999
11865,399.2,440.71160000000003
11866,606.5,539.0206
11867,527.4,503.91499999999945
11868,401.1,498.28860000000003
11870,547.8,508.9618
11871,406.2,541.2879000000001
11873,648.0,525.4495000000005
11874,497.8,476.2740999999999
11875,683.9,681.2461000000001
11876,417.6,422.89269999999993
11877,583.9,548.7789
11879,455.6,422.16110000000003
11881,422.2,458.4314
11882,438.4,415.30020000000036
11883,486.2,456.1796000000004
11885,504.6,421.98320000000024
11886,717.4,684.3525000000005
11887,511.9,486.07770000000016
11888,380.4,418.7011000000003
11889,378.9,420.92879999999985
11890,465.0,430.1910999999999
11891,521.0,439.59679999999963
11893,355.1,429.7506000000001
11894,436.4,462.7707999999999
11896,401.5,475.6155999999998
11897,448.4,447.3139999999998
11898,470.2,454.34249999999986
11899,342.7,512.6810999999998
11901,536.5,438.2635
11902,424.8,513.1825
11904,679.8,659.3837000000004
11906,354.5,444.07669999999973
11908,366.1,451.12049999999977
11909,386.8,415.7057000000001
11911,458.2,452.1979000000001
11913,455.6,467.53090000000014
11914,429.8,442.9492999999997
11915,659.7,559.7227000000001
11916,416.9,444.34369999999967
11917,378.3,461.44209999999987
11918,763.6,641.9646000000004
11919,480.8,488.8945999999999
11920,484.7,505.7676999999998
11921,394.3,414.27260000000007
11922,447.0,444.6722999999997
11923,508.1,450.51149999999967
11924,372.8,444.1857
11925,476.5,430.86050000000023
11926,413.8,445.4343999999998
11927,471.4,487.28909999999985
11928,421.9,499.8377999999997
11929,691.8,579.9233999999996
11930,479.7,455.2766999999997
11931,447.2,482.9526
11933,368.4,422.6267
11935,399.5,438.8668999999999
11937,390.1,410.9138999999999
11938,445.8,448.88429999999966
11939,433.7,428.7382000000001
11940,577.3,573.3612999999997
11941,672.8,556.4670000000004
11943,394.3,427.1737000000001
11945,325.8,408.7524
11946,436.3,485.9799999999998
11948,610.5,587.6641999999997
11950,367.4,415.92680000000036
11952,414.6,422.85489999999993
11953,422.4,418.09510000000034
11954,482.4,448.53889999999984
11955,463.8,450.5453999999997
11957,365.3,443.39639999999986
11958,384.8,490.2165999999997
11959,466.4,420.64429999999993
11962,503.3,414.57130000000035
11963,646.5,571.5406
11964,514.7,545.6244000000005
11968,483.4,413.15340000000026
11969,399.9,411.42700000000053
11970,382.8,430.4123000000001
11971,481.5,442.08209999999997
11972,430.2,502.6846000000013
11973,669.9,713.0616000000005
11974,444.8,445.68340000000023
11975,439.1,421.8755999999999
11977,460.8,434.5539999999998
11979,505.6,427.55710000000016
11981,484.2,478.4553999999998
11983,549.1,444.71639999999996
11984,372.0,421.6631000000002
11985,637.8,577.0872999999997
11986,579.9,587.7861999999997
11987,512.8,436.4106000000001
11988,492.1,428.5300000000001
11989,683.0,680.7243999999994
11991,741.1,540.9385999999997
11992,498.0,430.84250000000026
11993,444.6,457.0207
11996,439.2,561.9897
11997,334.8,424.2372000000002
12000,592.6,499.28690000000023
12001,467.5,436.5192
12002,449.6,452.99339999999984
12003,577.5,450.04789999999974
12004,373.4,422.69879999999995
12005,657.3,604.7557
12007,426.2,417.1584
12008,487.2,415.5039000000001
12009,498.9,515.4590999999997
12010,461.6,438.89090000000004
12012,472.9,418.3315999999999
12014,366.5,417.8682000000001
12015,576.3,613.3415999999999
12016,374.8,418.2016000000001
12017,562.9,587.4983999999997
12019,527.5,493.6994999999996
12020,436.1,445.78260000000023
12021,400.4,427.9056999999999
12022,673.1,597.515
12023,662.9,676.3931999999999
12024,447.6,451.66150000000005
12025,675.1,685.6242000000003
12027,442.4,425.55379999999997
12028,403.1,521.557
12030,350.8,425.7610000000001
12032,454.0,426.0176000000003
12033,628.2,508.8709000000006
12034,364.1,413.2786999999996
12036,675.8,483.87399999999946
12037,528.6,495.5923
12038,506.3,430.5984
12039,725.1,656.0119000000004
12040,443.2,431.49010000000044
12041,445.4,431.94620000000003
12043,404.2,447.8878999999997
12044,531.0,580.7596999999998
12045,333.7,429.9404000000006
12046,373.7,484.63460000000003
12048,527.5,476.9608
12050,498.4,428.1942
12051,414.1,515.4807000000003
12052,464.5,451.25889999999964
12053,539.2,549.4864000000005
12054,465.7,436.1952000000005
12056,378.6,441.07239999999996
12057,340.9,414.1777000000001
12058,643.7,669.6206000000006
12059,384.1,442.1971000000002
12060,446.6,492.0034000000001
12061,541.4,442.79029999999995
12062,586.5,456.65509999999983
12064,444.4,445.54959999999977
12065,688.6,669.0843000000006
12066,569.7,423.26129999999995
12068,600.2,593.9051999999997
12070,497.2,579.1254
12072,550.9,492.27309999999983
12073,404.1,442.7832999999998
12074,704.0,662.0004000000001
12076,514.3,438.9758000000001
12077,507.9,528.3308999999999
12079,563.4,435.1156999999996
12080,563.2,538.3996000000004
12081,489.1,416.7301
12082,545.0,453.24160000000046
12083,366.1,496.61059999999964
12084,390.8,440.88039999999944
12085,502.0,500.3614999999996
12086,605.4,576.7832000000003
12087,423.6,430.3440000000001
12089,401.5,416.3904000000005
12090,389.0,429.6953000000002
12093,465.5,454.82660000000016
12094,376.3,422.6502
12096,600.0,635.866
12098,647.7,653.1769000000004
12099,334.2,414.6647000000002
12101,466.7,447.2263999999999
12102,435.5,427.59939999999995
12103,467.6,449.1046999999994
12105,516.3,476.1589000000001
12106,453.5,435.6347999999999
12107,555.0,454.00029999999987
12108,385.2,422.42110000000054
12109,473.8,430.82849999999934
12110,408.9,458.66870000000023
12111,379.7,425.5231000000002
12112,523.0,438.8262000000002
12113,398.2,423.2641000000003
12114,448.4,453.33570000000003
12115,416.2,429.38269999999983
12116,484.6,488.6913999999995
12122,579.0,563.5657
12123,493.7,445.63919999999996
12124,436.1,449.5584000000001
12125,484.0,441.2207
12126,363.7,453.9450000000001
12127,728.8,562.9184000000002
12129,501.3,442.5090999999992
12130,576.0,573.1588999999997
12131,437.3,421.65869999999995
12132,476.2,422.1789
12133,362.4,434.2209999999998
12134,519.9,524.9707999999999
12135,513.4,503.7406999999997
12136,457.8,489.38869999999986
12137,465.3,430.76160000000044
12138,436.4,438.04660000000047
12139,440.7,462.9696999999997
12140,560.3,447.34700000000015
12141,449.0,464.0328000000004
12142,530.1,440.73059999999975
12143,424.2,458.17039999999963
12144,449.2,464.34870000000024
12145,437.5,451.86350000000004
12146,550.5,662.9124000000003
12147,363.9,470.7822999999998
12149,454.7,453.35149999999993
12150,495.5,529.9987
12152,550.7,527.3055000000007
12154,541.4,500.1592999999995
12155,419.5,450.5506
12156,691.9,547.6950999999998
12157,429.5,573.1618999999997
12159,488.6,499.6434000000002
12160,464.0,454.60640000000006
12161,521.4,462.52069999999986
12162,437.3,416.48610000000025
12163,362.5,442.6312999999995
12164,449.2,430.08220000000017
12165,490.2,422.1633
12166,441.0,427.9279999999997
12167,606.9,466.2462999999998
12168,522.4,435.28089999999975
12169,404.1,458.08600000000007
12170,528.8,440.0671999999999
12171,449.6,426.9893000000003
12172,496.2,495.60489999999993
12174,814.5,837.2088999999997
12175,430.4,452.9594000000001
12176,469.5,453.64349999999996
12177,867.1,791.2857999999978
12178,378.5,452.2674999999999
12179,371.4,440.6908
12181,392.5,420.0736000000002
12182,541.2,507.30509999999975
12187,508.7,487.3924
12189,509.1,491.8601999999998
12190,348.1,434.6552000000002
12191,516.6,422.55169999999976
12192,450.1,431.0349000000001
12195,623.3,455.81620000000004
12196,360.1,435.19299999999953
12197,427.5,450.3546000000002
12198,407.1,479.0289999999998
12199,496.0,483.9427999999998
12200,519.6,429.2396000000002
12201,402.7,433.2463999999998
12202,395.1,408.6128000000003
12203,362.2,408.9772000000001
12204,432.5,495.8156000000003
12206,548.3,492.6356999999995
12209,688.9,753.8423999999987
12210,400.0,415.8292000000003
12214,376.3,539.4900999999994
12215,516.0,477.8167999999999
12216,425.7,448.1450999999995
12217,462.1,437.9419000000002
12219,461.4,555.2353000000002
12220,379.1,415.9335000000003
12221,405.0,451.2357
12223,501.0,502.00970000000035
12224,476.1,449.1040999999996
12225,332.7,420.51689999999985
12226,544.9,571.1501999999998
12227,494.1,504.4453000000001
12228,514.8,541.7127999999998
12229,653.4,497.3938999999998
12231,357.0,480.00130000000007
12232,497.7,437.57459999999963
12233,425.7,464.23589999999996
12234,481.7,420.0831000000002
12235,449.2,445.7153999999999
12236,570.4,480.1304999999997
12237,582.2,519.2166000000008
12240,336.3,505.4349999999997
12241,414.6,434.39209999999963
12243,407.8,420.25719999999967
12244,724.1,609.6756999999997
12245,545.2,545.1057999999999
12246,513.5,511.34850000000023
12247,477.4,430.27830000000034
12250,414.6,431.5901999999997
12251,427.6,488.32139999999964
12252,572.1,483.58690000000024
12253,487.3,427.07040000000006
12254,459.2,417.5359000000003
12256,522.6,438.46690000000035
12258,411.6,441.3447999999995
12259,431.7,452.81510000000026
12260,358.3,418.8723000000004
12261,620.6,549.256600000001
12262,423.4,439.9583999999997
12263,482.3,545.7411
12264,410.1,425.3051000000001
12266,708.9,573.0518999999996
12268,569.0,533.5291999999997
12269,479.5,429.4702
12270,419.7,411.6029000000002
12271,415.3,418.4140999999999
12273,429.2,414.0222999999999
12274,363.6,442.96479999999997
12276,478.7,438.71860000000015
12277,497.7,510.47489999999965
12278,365.3,419.90270000000015
12279,347.4,415.77660000000014
12281,599.4,554.5984000000003
12282,467.5,411.14940000000007
12283,373.5,451.7214
12284,391.9,439.5170999999999
12285,771.1,630.1672000000002
12286,400.2,419.1578999999999
12287,608.0,472.0290999999998
12288,416.5,468.0446999999995
12289,386.0,477.31500000000005
12290,448.1,445.5574999999998
12293,431.5,496.0708000000001
12294,413.8,433.12939999999986
12295,466.3,493.51880000000034
12296,510.8,446.0511999999998
12297,534.6,426.5793000000005
12299,490.7,451.0266999999997
12300,520.8,554.3665000000002
12302,472.7,452.38839999999993
12303,576.7,486.6790999999999
12304,416.7,476.2799999999997
12306,506.7,457.5741
12309,493.3,424.3868000000002
12310,636.5,446.1596999999996
12313,421.5,516.9089000000001
12315,404.2,447.0655999999997
12316,527.4,505.8907999999997
12317,651.2,591.6567000000003
12319,463.3,431.3229999999999
12320,516.9,463.7437
12321,343.0,408.5616000000001
12322,400.6,419.1192000000002
12323,547.1,469.1389999999998
12324,398.4,422.70590000000004
12325,629.8,534.616399999999
12326,365.8,429.5917
12327,402.1,415.0642000000002
12328,562.9,675.0264000000002
12329,362.5,446.6158999999999
12330,384.5,422.3425000000004
12332,415.8,444.03790000000004
12333,412.0,409.5268000000004
12334,412.8,452.3563999999999
12335,388.3,510.2976
12337,508.9,525.2707
12338,426.5,478.56279999999987
12339,461.8,433.94500000000016
12341,493.5,518.7821000000004
12342,413.6,423.6081000000001
12343,438.3,432.6655999999995
12344,488.7,522.7616000000003
12345,426.7,419.3833000000005
12346,612.6,448.0271000000002
12348,378.1,415.8952000000003
12349,620.2,551.2173000000008
12350,494.4,476.9925999999995
12351,751.8,702.3464999999994
12352,394.4,449.65999999999997
12353,367.9,440.75349999999946
12354,375.0,440.9917
12356,580.1,650.9758000000002
12357,419.0,418.75769999999983
12358,497.3,437.3795999999995
12359,567.9,541.5220000000005
12360,551.4,568.4046999999999
12361,672.6,535.5395
12362,461.3,409.0217999999999
12364,433.7,450.62069999999994
12365,377.2,412.7877999999999
12366,471.5,454.82589999999976
12368,385.7,450.8234999999995
12370,415.1,449.3404
